date,username,tweet,language,hashtags,cashtags,nlikes,nreplies,nretweets
2022-04-24 06:15:07,skinsofreality,The rays of the sun nutrish our need for warmth .  https://t.co/1Czv9mjLLC      #NFTProjects #nftart #NFTCommunity #opensea #Crypto #nftProject #cryptoart #nftcollector #NFT #nfts #NFTphotographers #NFTcollection  https://t.co/ifXnqxxFFt,en,"['nftprojects', 'nftart', 'nftcommunity', 'opensea', 'crypto', 'nftproject', 'cryptoart', 'nftcollector', 'nft', 'nfts', 'nftphotographers', 'nftcollection']",[],3,1,0
2022-04-24 06:15:07,WHardingKY,Yet Another NFT Influencer Swindled For His Crypto - Here's How  https://t.co/iusC7mdtGZ #NFT #NFTCommunity #NFTs #NFTProject #ethereum #eth #solana #art,en,"['nft', 'nftcommunity', 'nfts', 'nftproject', 'ethereum', 'eth', 'solana', 'art']",[],2,0,0
2022-04-24 06:15:01,SoftAnvil,"OH SNAP!!! Only 4 left! Call the Mayor, your congressman, the president this thing is about to gooo! Or click here:  https://t.co/kSC8KflzGm and get 1 yourself! #nft #nfts #NFTCommunity #nftcollector #nftpfp #pfp  https://t.co/fVUOnCXouE",en,"['nft', 'nfts', 'nftcommunity', 'nftcollector', 'nftpfp', 'pfp']",[],7,3,2
2022-04-24 06:15:00,BabyMetaverse,"Drop your #ETH wallet - randomly dropping into one! ✅RT, Like, Follow 🎁🎉 #NFT #NFTs #NFTdrop #nftart #NFTGiveaway #NFTCommunity  https://t.co/Bvby0nc28T",en,"['eth', 'nft', 'nfts', 'nftdrop', 'nftart', 'nftgiveaway', 'nftcommunity']",[],4,1,0
2022-04-24 06:14:48,ArchiePoochNFT,The countdown begins🙌  Minting on 6/18🔥  #NFT #NFTs #nftart #NFTdrop #nftcollection #NFTUpcoming #NFTCommunity #nftcollector #NFTLaunch #NFTDropsCalendar  https://t.co/7qhRmSot2s,en,"['nft', 'nfts', 'nftart', 'nftdrop', 'nftcollection', 'nftupcoming', 'nftcommunity', 'nftcollector', 'nftlaunch', 'nftdropscalendar']",[],9,1,6
2022-04-24 06:14:46,PokerChips99,Baby Pizian!!🍕  I heard you like Pizza too 😉  Wanna Join 👇🏻   Follow @monzterminions   Join us on:   https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #MINIZ #MMGEMZ #ETH #NFT #NFTs #NFTCommunity  https://t.co/8zOt0725Tc,en,"['miniz', 'mmgemz', 'eth', 'nft', 'nfts', 'nftcommunity']",[],3,0,0
2022-04-24 06:14:38,Andromeda_vnft,"🔥💣 New listed 💣🔥 ""Smiling Skeleton"" was listed at @opensea  💲 price of 0.008 ETH. ⛽ No gas fee (Polygon Network)   Link of this NFT 👇👇   https://t.co/J1aJYaZf71  #nft #nftart #opensea #art #nftcollector #rarible #bitcoin #nfts #nftartist  https://t.co/d37NkDqGYi",en,"['nft', 'nftart', 'opensea', 'art', 'nftcollector', 'rarible', 'bitcoin', 'nfts', 'nftartist']",[],6,1,0
2022-04-24 06:14:34,TB51NFT, https://t.co/AYfL1VOD2i  #OpenSeaNFT #NFTCommunity #NFT #NFTs #nftphotography #NFTartist #NFTCollection #nftart @opensea @pentas_io #nftcollector #NFTsales,und,"['openseanft', 'nftcommunity', 'nft', 'nfts', 'nftphotography', 'nftartist', 'nftcollection', 'nftart', 'nftcollector', 'nftsales']",[],6,1,2
2022-04-24 06:14:28,PokerChips99,"Fire and Ice baby! 🧊🔥   Everything changed when the Fire Nation attacked 🔥🔥🔥   That bandana looks hella amazing, Specially that OG shirt!!!!⚡   @monzterminions  #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTCollection #NFTGiveaway #ETH  https://t.co/paswzGAWVx",en,"['miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftgiveaway', 'eth']",[],7,1,0
2022-04-24 06:14:27,BadassFomo,🙌😎Big thanks to our recent bidder! CHARITY AUCTION - 100% donated to @TheOceanCleanup 15mins left!!  📦 Badass FOMO 014 Neptune  🚫 End April 23 11:30pm UTC/GMT ✅ Latest bid ◎1.25 - 🙏☺️ 🙋‍♂️ Bid  https://t.co/juwzP5G4cx  #solana #NFTCommunity #NFTs #SolanaNFTs #NFTalert #nft,en,"['solana', 'nftcommunity', 'nfts', 'solananfts', 'nftalert', 'nft']",[],6,1,0
2022-04-24 06:14:27,IknowiKnowi,Who is your favourite song? (Mine is gangsta's paradise) #NFT #NFTs #NFTCommunity #nftcollector,en,"['nft', 'nfts', 'nftcommunity', 'nftcollector']",[],6,1,0
2022-04-24 06:14:26,_bona_vee,"🤩The #PlatoFarm startup on @gate_io was a great success  🚀The start up was over subscribed by 2,604 times and was the highest over subscription in history!  Details  https://t.co/ZD8Bu6whu0  #GameFi #NFTs #NFT #Metaverse  #blockchain #Play2Earn #P2E    https://t.co/0x9iTmPxve",en,"['platofarm', 'gamefi', 'nfts', 'nft', 'metaverse', 'blockchain', 'play2earn', 'p2e']",[],4,1,0
2022-04-24 06:14:15,artynftdrop,Who wants to buy? Price of the Hangover Drop is only 0.006 #ETH.  #NFTCommunity #NFTs #NFTGiveaway #NFT #nftcollector #NFTProject  Check out this item on OpenSea  https://t.co/5w9jCApo6q @opensea,en,"['eth', 'nftcommunity', 'nfts', 'nftgiveaway', 'nft', 'nftcollector', 'nftproject']",[],7,1,1
2022-04-24 06:14:13,filipemingues,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/Jx3KPSz1iS  #NFTs #NFTCollector #nftcommunity  https://t.co/3bXmVFvHyE",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],5,1,0
2022-04-24 06:14:12,SukhonFawzi,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/M16fSI8g2d  #NFTs #NFTCollector #nftcommunity  https://t.co/5wVXKOEZS7",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,1,0
2022-04-24 06:14:12,PokerChips99,Happy Minion 🍄   Best Community Ever!!! ❤‍🔥🔥   Follow: @monzterminions   Join:  https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #Sandbox #P2E #game is in Development.   #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTCollection #NFTGame #NFTGaming #nftart  https://t.co/hNEo9dhzQX,en,"['sandbox', 'p2e', 'game', 'miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftgame', 'nftgaming', 'nftart']",[],6,1,0
2022-04-24 06:14:10,HYPEPULSENFT,PEPE - ASCII KING 1/1  https://t.co/LrsMFNFXbR  #nft #NFTs #nftart #nftcollectors #nftcollector #NFTCommunity #openseanfts #cryptoart #NFTartist #NFT #NFTcollectibles #NFTcollections #cryptoart  https://t.co/Myc5glW3vl,in,"['nft', 'nfts', 'nftart', 'nftcollectors', 'nftcollector', 'nftcommunity', 'openseanfts', 'cryptoart', 'nftartist', 'nft', 'nftcollectibles', 'nftcollections', 'cryptoart']",[],6,0,0
2022-04-24 06:14:10,taku01065, https://t.co/ZhOK9PzUwZ   It is a collection that enjoys skateboarding that macaroni-kun loves. #SkateboardNFT #NFTs #NFT #newNFTs #NFTCommunity #NFTProject #NFTTartist #Skateboard #surfing #music,en,"['skateboardnft', 'nfts', 'nft', 'newnfts', 'nftcommunity', 'nftproject', 'nfttartist', 'skateboard', 'surfing', 'music']",[],5,1,0
2022-04-24 06:14:05,msreeddesign,Original #popart #photography on @mintable_app “What's Gonna Happen Now” 1/1 0.455 $ETH #NFTs #NFTartist #NFTMarketplace #NFT #ArtistOnTwitter #SpringForArt  https://t.co/mrwttUhh5u  https://t.co/8QKRa6RdhF,en,"['popart', 'photography', 'nfts', 'nftartist', 'nftmarketplace', 'nft', 'artistontwitter', 'springforart']",['eth'],5,0,0
2022-04-24 06:14:00,dailynftnews__,The latest news from CryptoPunks Bot. Follow now and dont miss out:  #NFT #NFTs #NFTcommunity #NFTNews #NFTGems    https://t.co/6h508xQxuN,en,"['nft', 'nfts', 'nftcommunity', 'nftnews', 'nftgems']",[],6,0,0
2022-04-24 06:13:56,pewpewpewnft,#NFT #NFTartist #NFTCollection #NFTCommunity #NFTdrop #PolygonNFT #NFTs  https://t.co/ryCTRMadXd,und,"['nft', 'nftartist', 'nftcollection', 'nftcommunity', 'nftdrop', 'polygonnft', 'nfts']",[],7,0,0
2022-04-24 06:13:54,GracesNFTs,"🎉GIVEAWAY🎉  @radraffe is giving away 5 WL spots.   To win:  1️⃣ Follow @Radraffe, @Kim___Yang, @sammandda, &amp; @GracesNFTs 2️⃣ Like &amp; Retweet   3️⃣ Tag 2 friends 🤝  Winner in 24 🎁  #nftCommunity  #nftartist #nftart #NFTProject #NFTGiveaway #NFT #NFTs #NFTShill  https://t.co/a71iuywiCR",en,"['nftcommunity', 'nftartist', 'nftart', 'nftproject', 'nftgiveaway', 'nft', 'nfts', 'nftshill']",[],10,3,6
2022-04-24 06:13:53,ToniBlackNFT,@Sean_Jaanson @opensea #NFTPhotografers #NFT #NFTs  https://t.co/fJLKCuOiIC,und,"['nftphotografers', 'nft', 'nfts']",[],4,0,0
2022-04-24 06:13:53,SwagableArt,Check out this item on OpenSea  https://t.co/LGLGsTYYXk #NFT #NFTs #nftart #NFTartists #NFTartworks #NFTCommunity #nftcollectors  #NFTCollection #ETH #Ethereum #PolygonNFT #OpenSeaNFT via @opensea,en,"['nft', 'nfts', 'nftart', 'nftartists', 'nftartworks', 'nftcommunity', 'nftcollectors', 'nftcollection', 'eth', 'ethereum', 'polygonnft', 'openseanft']",[],5,1,0
2022-04-24 06:13:50,artynftdrop,Who wants to buy? Price of the Hangover Drop is only 0.005 #ETH.  #NFTCommunity #NFTs #NFTGiveaway #NFT #nftcollector #NFTProject  Check out this item on OpenSea  https://t.co/uXeNnmsWOj @opensea,en,"['eth', 'nftcommunity', 'nfts', 'nftgiveaway', 'nft', 'nftcollector', 'nftproject']",[],2,0,0
2022-04-24 06:13:48,NFTwelfare,Consider following if you like/use my artwork. [][][][][][][][][][][][][][][][][][][][][][][][][][[][][][[][] #NFT #NFTCommunity #NFTs  #NFTGiveaway #NFTGiveaways #NFTartist #nftart #NFTdrops  #NFTdrop Drop your NFTs !! RT LIKE AND SHARE MY FAMsz #BTC #bitcoin #ETH  https://t.co/fMhGowcKWU,en,"['nft', 'nftcommunity', 'nfts', 'nftgiveaway', 'nftgiveaways', 'nftartist', 'nftart', 'nftdrops', 'nftdrop', 'btc', 'bitcoin', 'eth']",[],6,1,0
2022-04-24 06:13:47,UnknownnNFT,🆙Mint 101 stamps.  📋Start price - 0.035 eth😱  🌏 OpenSea -  https://t.co/3aufofBwBx  🧁Tags: #nft #NFTGiveaway #NFTs #NFTCommumity #opensea  https://t.co/UIcpQLZ4LL,en,"['nft', 'nftgiveaway', 'nfts', 'nftcommumity', 'opensea']",[],3,1,0
2022-04-24 06:13:46,mohsinzebnfts,Brave woman.  for sale....   https://t.co/cWdtZUfvrC   #rarible #ethereum #nonfungible #digitalasset #nft via @rarible #opensea #OpenSeaNFT #CleanNFT #nftmarketplace #nftinvestor #nftartwork #nfts #nftcommunity #nftcollector #nftdrop #nftart #nftcollectibles #nftgiveaway #NFTs  https://t.co/ByZIdMbaTX,en,"['rarible', 'ethereum', 'nonfungible', 'digitalasset', 'nft', 'opensea', 'openseanft', 'cleannft', 'nftmarketplace', 'nftinvestor', 'nftartwork', 'nfts', 'nftcommunity', 'nftcollector', 'nftdrop', 'nftart', 'nftcollectibles', 'nftgiveaway', 'nfts']",[],5,0,0
2022-04-24 06:13:44,CryptoJason_,How is this great #NFT still available?     https://t.co/S7EJCUPl6V #NFTartwork #NFTCommunity #NFTcollections #nftcollector #OpenSeaNFT #openseanfts #NFTs #NFTshill,en,"['nft', 'nftartwork', 'nftcommunity', 'nftcollections', 'nftcollector', 'openseanft', 'openseanfts', 'nfts', 'nftshill']",[],3,1,0
2022-04-24 06:13:44,PokerChips99,Coconut and Chill 🥥🍹   Chilling and having Cocktail 🍸  Wanna Join??? 👇🏻   Follow @monzterminions   Join us on:   https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #MINIZ #MMGEMZ #ETH #NFT #NFTs #NFTCommunity  https://t.co/O6R6yrpqcQ,en,"['miniz', 'mmgemz', 'eth', 'nft', 'nfts', 'nftcommunity']",[],4,1,0
2022-04-24 06:13:29,PokerChips99,A Fun Loving Baby Minion!  Full of Life!! 🤹🏻🏄🏻🤸🏻‍♀️  Absolutely The Best Community Ever!!!! ❤‍🔥❤‍🔥❤‍🔥  Follow: @monzterminions   Join:  https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8    #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTGame #NFTGaming #nftart  https://t.co/NbziYg4W49,en,"['miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftgame', 'nftgaming', 'nftart']",[],9,1,2
2022-04-24 06:13:26,84Llc,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/VdcWeDewVU  #NFTs #NFTCollector #nftcommunity  https://t.co/yQM1whH0yS",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],7,2,0
2022-04-24 06:13:18,FairyWizardGang,There is a Fairy Wizard waiting for you! Choose yours!  https://t.co/7nIY2XL0P8  #NFTCommunity #NFTs #NFT #nftcollector #NFTcollection #FWG  https://t.co/jdEe4DQPYo,en,"['nftcommunity', 'nfts', 'nft', 'nftcollector', 'nftcollection', 'fwg']",[],7,3,0
2022-04-24 06:13:15,PokerChips99,"Mother of Minions! 💖  Bold, Sassy &amp; Classy! 🔥   Follow this Amazing and the Best Community Everrr!!! ❤‍🔥 @monzterminions   Join us on   https://t.co/THfz58wuQf  Also Subscribe   https://t.co/KJLHz7gzM8  #MINIZ #MMGEMZ #NFT #NFTs #nftart #NFTCommunity #ETH  https://t.co/wZ9sdXWV3C",en,"['miniz', 'mmgemz', 'nft', 'nfts', 'nftart', 'nftcommunity', 'eth']",[],1,1,0
2022-04-24 06:13:10,DominiquevW,Are you also hyped for this collection? Let me know in the comments down below 👇🏽👇🏽👇🏽 #NFTCollection #nft #opensea #OpenSeaNFT #NFTartwork #nfts #NFTdrops #NFTMint #NFTcollectibles #NFTGiveway  https://t.co/o7evUR0Gfy,en,"['nftcollection', 'nft', 'opensea', 'openseanft', 'nftartwork', 'nfts', 'nftdrops', 'nftmint', 'nftcollectibles', 'nftgiveway']",[],5,2,0
2022-04-24 06:13:05,HYPEPULSENFT,SNOOP-PEPE-VENDETTA (Alexander Roslin EDT)  https://t.co/P85882BkG8  #nft #NFTs #nftart #nftcollectors #nftcollector #NFTCommunity #openseanfts #cryptoart #NFTartist #NFT #NFTcollectibles #NFTcollections #cryptoart  https://t.co/6I9hqCJvZw,no,"['nft', 'nfts', 'nftart', 'nftcollectors', 'nftcollector', 'nftcommunity', 'openseanfts', 'cryptoart', 'nftartist', 'nft', 'nftcollectibles', 'nftcollections', 'cryptoart']",[],4,0,0
2022-04-24 06:13:05,Menelik89440740,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf perks!  TG:  https://t.co/vWSx5orY4J Discord:  https://t.co/tiNTdd5qvK  #NFTs #NFTCollector #nftcommunity  https://t.co/Jm1YzvqGrD",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],3,1,0
2022-04-24 06:13:00,NFTs4Animals,Cute animal pic of the day time 😀 #nfts #NFTCommunity #nft  https://t.co/P05k431jet,en,"['nfts', 'nftcommunity', 'nft']",[],3,1,0
2022-04-24 06:12:57,Project_Hannya,Hand drawn Hannya #50  Cherry Hannya mask with orange metallic paint ornament.   Both mask and backgrounds have hand-drawn textures and ornamentation.  💥The starting price is 0.03ETH.   👹Gas-free (Polygon)   #nft #NFTartist #NFTs #NewNFT #hannya #japan #handdrawn #3Dnft #3Dart  https://t.co/WvVAZBIKuE,en,"['nft', 'nftartist', 'nfts', 'newnft', 'hannya', 'japan', 'handdrawn', '3dnft', '3dart']",[],3,1,0
2022-04-24 06:12:55,PokerChips99,Protector and Father of all the minions in Minnia 🔥   Follow: @monzterminions ❤‍🔥   Join:  https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTCollection #NFTGame #NFTGaming #nftart  https://t.co/vAj27OvSAp,en,"['miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftgame', 'nftgaming', 'nftart']",[],2,1,0
2022-04-24 06:12:47,_creativethings,What #NFT should I check out?. 👇💝   #NFTS  🌈,en,"['nft', 'nfts']",[],4,4,1
2022-04-24 06:12:41,DanThePharaoh85,Just Copped Another #Crazykidgang #NFT 🚨🚨  @Elana247 👀👽  Exclusively At @cryptocomnft 👨‍🚀🚀  #CRO #crofam #cro #NFTs #CronosChain #cronos #CKG #nft #NFTCommunity #NFTartist #nftart  https://t.co/SF2yXVDetF,en,"['crazykidgang', 'nft', 'cro', 'crofam', 'cro', 'nfts', 'cronoschain', 'cronos', 'ckg', 'nft', 'nftcommunity', 'nftartist', 'nftart']",[],3,1,0
2022-04-24 06:12:37,PokerChips99,"Fire and Ice baby! 🧊🔥   Everything changed when the Fire Nation attacked 🔥🔥🔥   That bandana looks hella amazing, Specially that OG shirt!!!!⚡   @monzterminions  #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTCollection #NFTGiveaway #ETH  https://t.co/nfRVnxp1yl",en,"['miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftgiveaway', 'eth']",[],2,1,0
2022-04-24 06:12:37,Menelik89440740,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/vWSx5orY4J  #NFTs #NFTCollector #nftcommunity  https://t.co/Jm1YzvqGrD",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,0,0
2022-04-24 06:12:35,neopch84,NEO x Uma Hagenguth: Meet Telos Foundation Board Member &amp; Appics Co-Founder! 😎🥳🔥  More in my post:  https://t.co/JzOKbOuKsP  --- $TLOS #CryptocurrencyNews #blockchain @HelloTelos #appics #Telos @appics_official #Crypto #DeFi #NFT #TelosEVM #NFTs #socialmedia #Web3 #hive,en,"['cryptocurrencynews', 'blockchain', 'appics', 'telos', 'crypto', 'defi', 'nft', 'telosevm', 'nfts', 'socialmedia', 'web3', 'hive']",['tlos'],2,2,0
2022-04-24 06:12:33,NFTwelfare,Consider following if you like/use my artwork. [][][][][][][][][][][][][][][][][][][][][][][][][][[][][][[][] #NFT #NFTCommunity #NFTs  #NFTGiveaway #NFTGiveaways #NFTartist #nftart #NFTdrops  #NFTdrop Drop your NFTs !! RT LIKE AND SHARE MY FAMsz #BTC #bitcoin #ETH  https://t.co/OJqn8Fphxy,en,"['nft', 'nftcommunity', 'nfts', 'nftgiveaway', 'nftgiveaways', 'nftartist', 'nftart', 'nftdrops', 'nftdrop', 'btc', 'bitcoin', 'eth']",[],5,0,0
2022-04-24 06:12:15,cdoliveros80,@BubblegooseXYZ @ericandre @iamcarljones LET ME IIIIIIINNNNNNNN!!!!!!!  You can with this @BubblegooseXYZ honorary bro!!!  #Solana #SolanaNFT #SolanaNFTs #NFT #NFTs #NFTCommunity,en,"['solana', 'solananft', 'solananfts', 'nft', 'nfts', 'nftcommunity']",[],4,1,0
2022-04-24 06:12:12,PokerChips99,Baby Pizian!!🍕  I heard you like Pizza too 😉  Wanna Join 👇🏻   Follow @monzterminions   Join us on:   https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #MINIZ #MMGEMZ #ETH #NFT #NFTs #NFTCommunity  https://t.co/EtTaRigwzO,en,"['miniz', 'mmgemz', 'eth', 'nft', 'nfts', 'nftcommunity']",[],3,1,0
2022-04-24 06:12:10,VectorZ3R0,"GN friends, see you in a few hours. 💤🤍 #nft #nfts #nftcommunity #tezos #cleannft   Monolith #21  https://t.co/ahlEL2p5YF",en,"['nft', 'nfts', 'nftcommunity', 'tezos', 'cleannft']",[],6,2,0
2022-04-24 06:12:05,Zahidkh86839196,@NftPhhuoo @MutantDogeA 0x4AfF09f810829C5E86A841cF59E6e9b37Ce80c83 #NFTGiveaway #opensea #NFTs #NFTproject #NFT,it,"['nftgiveaway', 'opensea', 'nfts', 'nftproject', 'nft']",[],2,1,0
2022-04-24 06:12:03,noob_chan_nft,"🛸#NFTart collab Alien Landscapes x Trippy Gum @a_curiosoul  🗓Auction Date: April 30, 2022 📶 Supply: 420 #NFTs  👩‍🔬👨‍🔬 Poka &amp; Boka, scientists &amp; inventors of Trippy Gum are exploring some rare &amp; exotic Alien Landscapes 🪐  https://t.co/jr6SqqBjeu  #NFT #NFTCommunity #NFTCollab  https://t.co/Vsc0pOJqD4",en,"['nftart', 'nfts', 'nft', 'nftcommunity', 'nftcollab']",[],5,2,0
2022-04-24 06:12:01,lu1gi_csgo,I would say today’s stream was very successful! 😊   A @TeamVitality kinda day! 🐝  #KolexGG #EpicsGG #CSGO #ESLCS #PGL #PGLMAJOR #gaming #eSports #Collectibles #LimitedEdition #NFT #NFTs #whodoyoucollect #VForVictory  https://t.co/BNjWLbMoW9,en,"['kolexgg', 'epicsgg', 'csgo', 'eslcs', 'pgl', 'pglmajor', 'gaming', 'esports', 'collectibles', 'limitededition', 'nft', 'nfts', 'whodoyoucollect', 'vforvictory']",[],6,2,1
2022-04-24 06:11:56,crypt_alchemist,Check out my NFT listing on OpenSea!  @rarible  @niftygateway   #nft #NFTshill #nfts #nftphotography #NFTCollection #nftcollector #NFTCommunity #nftart  #NFTGiveaway  #NFTProject #nftphotography #NFTMint #NFTMarketplace #nftmagazine   #NFTWorlds  https://t.co/niFks0LqE6,en,"['nft', 'nftshill', 'nfts', 'nftphotography', 'nftcollection', 'nftcollector', 'nftcommunity', 'nftart', 'nftgiveaway', 'nftproject', 'nftphotography', 'nftmint', 'nftmarketplace', 'nftmagazine', 'nftworlds']",[],8,1,0
2022-04-24 06:11:55,BMBLFCK,2 FEET 8 INCHES. 🏆  “I’d like to thank my agent. . .”  IMHUGE OG 1 // 1  ⚡️ https://t.co/udKGBWa2JW ⚡️  #winning #NFTCommunity #nfts #nft  https://t.co/iZjFlkG8hl,en,"['winning', 'nftcommunity', 'nfts', 'nft']",[],4,0,0
2022-04-24 06:11:53,alibtnft,How's the design? #NFT #NFTs  #NFTCommunity  #opensea  https://t.co/Fywm0e52MY,en,"['nft', 'nfts', 'nftcommunity', 'opensea']",[],8,0,0
2022-04-24 06:11:52,Menelik89440740,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/vWSx5osvUh  #NFTs #NFTCollector #nftcommunity  https://t.co/Jm1Yzvrehb",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],7,0,0
2022-04-24 06:11:48,TB51NFT, https://t.co/xaYzyrSZHi  #OpenSeaNFT #NFTCommunity #NFT #NFTs #nftphotography #NFTartist #NFTCollection #nftart @opensea @pentas_io #nftcollector #NFTsales,und,"['openseanft', 'nftcommunity', 'nft', 'nfts', 'nftphotography', 'nftartist', 'nftcollection', 'nftart', 'nftcollector', 'nftsales']",[],7,1,1
